,Thoothukudi,Tiruchchirappalli,Tirunelveli Kattabo,Tiruvannamalai,Vellore,Villupuram,Virudhunagar,Ariyalur,Chennai,Coimbatore,Cuddalore,Dharmapuri,Dindigul,Erode,Kancheepuram,Kanniyakumari,Karur,Madurai,Nagapattinam,Namakkal,Nilgiris,Perambalur,Pudukkottai,Ramanathapuram,Salem,Sivaganga,Thanjavur,Theni,Thiruvallur,Thiruvarur
2022-02-09,5.386854,0.0,5.9874463,0.0,3.4236605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.852201,2.449204,3.237041,0.0,0.0,3.5596623,0.0,0.0,0.0,0.0,2.0187368,0.0,0.0,0.0,8.410915,0.0
2022-02-10,4.4660215,3.6292357,2.5558279,8.545383,3.9631195,11.241106,2.6929734,10.072836,4.000591,2.9827158,12.697919,8.345856,0.0,1.8222487,5.206501,1.5272052,2.95008,5.598131,12.777252,16.167782,0.0,10.697732,7.0094824,6.4759507,18.005352,6.6659665,10.58251,0.0,4.7672105,12.906674
2022-02-11,18.208422,15.826137,28.568998,0.0,0.0,0.0,16.652798,28.52404,0.0,0.0,33.41779,0.0,12.533353,0.0,0.0,33.317326,7.72281,15.684903,37.940945,0.0,0.0,17.179405,25.563124,26.07603,0.0,20.627441,32.986088,18.786026,0.0,37.723843
2022-02-12,27.073036,0.0,46.013172,0.0,0.0,0.0,9.927522,0.0,0.0,2.9619308,0.0,0.0,3.4217446,0.0,0.0,70.36532,0.0,5.493246,20.709286,0.0,4.7706566,0.0,20.85316,17.054417,0.0,15.147951,10.380417,4.136268,0.0,15.533717
2022-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.222026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6822128,0.0,0.0,0.0,3.2410276,0.0,8.387815,0.0,0.0,0.0,0.0,6.818778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,6.278347,0.0,5.82475,0.0,0.0,1.533562,2.2457347,0.0,0.0,0.0,1.7838988,0.0,0.0,0.0,0.0,13.431326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3495347,0.0,0.89762247,0.0,0.54951614,0.0,0.0
2022-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,0.0,0.0,0.0,1.0383065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3607376,0.0,2.2831342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4769936,0.0,0.0,0.0,0.0,0.0
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2910857,0.0,0.0,0.0,3.1337256,0.0,0.0,0.0,0.0,0.0,0.0,6.6982856,0.0,0.0,0.0,0.0,0.0,0.0,2.1639209,0.0,0.0
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2463117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.558924,0.0,0.0,0.0,0.0,0.0
2022-03-02,8.4396715,9.699885,9.580421,1.2531726,4.128803,3.0280404,11.035063,8.853828,0.0,0.0,6.2789316,5.440132,8.141949,2.542014,0.0,10.939852,2.6682825,11.306294,12.209288,8.852324,13.55195,10.33056,3.6158936,5.5779896,9.26758,0.56560713,7.8838615,8.133641,0.0,11.346934
2022-03-03,7.117801,10.894141,4.2346954,10.20646,6.245173,14.477779,9.3892975,13.231399,6.1847486,0.0,15.154559,4.7570286,8.137154,3.7753048,9.436549,0.0,3.4819272,11.085613,11.584104,4.4911613,0.0,13.576498,9.186018,9.262703,6.791501,8.813686,10.651827,9.273061,6.2392764,7.459214
2022-03-04,8.049098,0.0,9.278892,7.9280844,6.07938,9.108518,0.0,7.2935314,1.9399906,0.0,8.437455,0.0,0.0,0.0,8.356783,8.450004,0.0,0.0,7.592958,0.0,0.0,7.6946006,1.4107616,0.0,1.7785839,0.0,3.8061244,0.0,6.7001405,0.0
2022-03-05,0.0,0.0,0.0,6.8429375,0.0,4.7134686,0.0,0.0,3.0209324,11.778511,0.0,4.021959,0.0,7.778348,8.3775625,0.0,0.0,0.0,0.0,0.0,17.073551,0.0,0.0,0.0,5.203361,0.0,0.0,0.0,7.325467,0.0
2022-03-06,0.0,0.0,0.0,0.0,4.3616467,0.0,0.0,16.459936,0.0,0.0,13.949002,4.714684,0.0,0.0,0.0,0.0,0.0,0.0,15.476701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.265667,0.0,2.4519446,12.734429
2022-03-07,0.0,0.0,11.246828,0.0,0.0,0.0,0.0,0.0,0.0,19.304092,0.0,4.932624,0.0,6.826231,0.0,0.0,0.0,0.0,0.0,0.0,9.922057,0.0,0.0,0.0,0.0,0.0,0.0,28.899004,0.0,0.0
2022-03-08,15.771171,0.0,1.9035277,0.0,0.0,0.0,9.367323,0.0,0.0,32.846687,0.0,0.0,23.661306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.117899,0.0,0.0,9.051854,0.0,0.0,0.0,32.900112,0.0,0.0
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6139258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,2.2202046,0.0,5.1300387,0.0,0.0,0.83216625,0.0,0.0,0.0,5.3990593,0.0,6.7007833,0.0,7.7800965,0.0,6.211034,0.0,0.0,0.0,3.7969909,6.931657,0.0,0.0,0.0,5.827199,0.0,0.0,0.0,0.0,0.0
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.505377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,5.3038597,0.0,12.371092,0.0,0.0,0.0,5.4157877,0.0,0.0,3.6259055,0.0,0.0,0.0,5.379806,0.0,13.338191,0.0,0.0,0.0,2.45856,9.204249,3.8431773,0.0,5.860767,3.8897858,5.539475,0.0,3.1685834,0.0,0.0
2022-03-16,3.9139683,14.313238,15.357557,0.56858224,0.0,0.0,14.784548,8.643828,3.3273022,8.122968,1.407946,0.0,15.833309,0.0,4.9491754,6.702347,12.818723,21.442154,15.895737,0.0,0.0,0.0,14.98654,7.317615,0.0,11.156062,15.515808,21.989569,0.0,16.27201
2022-03-17,4.884222,8.368252,4.6190534,0.0,0.0,0.0,11.09831,0.0,0.0,9.223027,0.0,0.0,24.890165,4.2691045,0.0,0.0,9.166059,14.330872,0.0,1.3783528,0.0,16.059372,0.0,1.1810209,0.0,3.9025645,0.0,23.988617,0.0,0.0
2022-03-18,0.0,0.0,4.326356,0.0,0.0,0.0,0.0,0.0,2.2402403,0.0,0.0,0.0,0.0,0.0,4.8264284,10.37655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,0.0,3.2671282,0.0,0.0,0.0,0.0,0.0,4.1896834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3358717,1.8487664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-20,0.0,9.570046,0.0,0.0,4.073653,0.0,6.007251,19.243387,0.0,6.9814997,0.0,3.7172503,12.184677,7.8992696,4.1265016,0.0,7.6534123,12.505176,5.8455467,3.2014,6.586859,19.243387,8.762693,5.3797255,0.0,11.661184,8.38946,0.0,3.1689553,4.296356
2022-03-21,0.0,15.129127,0.0,16.884914,13.569988,16.36001,0.0,0.0,0.0,9.851364,0.0,13.600362,0.0,11.25906,0.0,0.0,11.187243,0.0,0.0,16.502092,0.0,13.646845,0.0,0.0,18.256062,0.0,0.0,0.0,0.0,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7986827,0.0,5.998339,0.0,5.0336876,0.0,0.0,0.0,3.9292073,0.0,5.116013,6.1015353,0.0,0.0,0.0,6.436685,0.39927977,0.0,0.0,0.0,0.0
2022-03-23,4.467265,0.0,16.182955,0.0,0.0,0.0,21.084854,0.0,0.0,34.342808,0.0,0.0,6.5698047,18.945688,0.0,0.0,0.0,4.287162,0.0,5.4439445,31.994104,0.0,0.0,0.0,5.7942133,0.0,0.0,18.242115,0.0,0.0
2022-03-24,0.0,0.0,1.1715348,0.0,0.0,0.0,17.81879,0.0,0.0,3.7409868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.943316,0.0,0.0,4.9967484,0.0,0.0,3.8526745,0.0,4.4252734,0.0,26.782772,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95856696,5.6067243,0.0,0.0,2.2741187,0.0,0.0,0.0
2022-03-26,0.0,2.5209692,0.0,2.7844155,2.8525727,3.4436307,0.0,0.0,0.0,11.528443,3.71154,5.413124,0.0,6.6782093,1.586477,0.0,2.206504,0.0,0.0,3.9409592,14.842936,4.445582,0.0,0.0,5.9228334,0.0,0.0,0.0,2.3440895,0.0
2022-03-27,4.2878227,0.0,0.0,0.0,3.9231377,0.0,8.251158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.331286,0.0,0.0,17.93153,0.0,0.0,3.4547143,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28,0.0,0.0,23.995989,0.0,0.0,0.0,7.4861856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5116744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-29,0.0,0.0,0.0,0.0,4.901125,0.0,0.0,0.0,0.0,0.0,0.0,5.9715395,0.0,4.6168423,0.0,0.0,0.0,0.0,0.0,0.0,15.117605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-30,0.0,0.0,10.331999,0.0,0.0,0.0,28.972256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.254925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4641075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.860203,0.0,0.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3368742,0.0,1.1866913,0.0,3.5901797,0.0,0.0,0.0,0.0,0.0,0.0,4.6797276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02,0.0,0.0,6.4209275,0.0,0.0,0.0,3.3180017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6765018,0.0,3.4786997,0.0,0.0,1.0145389,0.0,2.1188297,0.0,0.0,3.325747,0.8605256,4.63256,0.0,0.0
2022-04-03,2.628363,0.0,10.247705,0.0,0.0,0.0,7.422459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.984769,0.0,6.3244276,0.0,0.0,0.0,0.0,0.0,1.100648,0.0,2.6661339,0.0,9.117941,0.0,0.0
2022-04-04,7.068828,0.0,14.56033,0.0,0.0,0.0,5.4416494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.172274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5623803,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-05,0.0,0.0,6.0095954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.414628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06,6.2918453,0.0,20.254818,0.0,0.0,0.0,18.345316,0.0,0.0,19.987228,0.0,0.0,18.495895,6.727335,0.0,18.24849,0.0,17.058899,0.0,0.0,9.894864,0.0,0.0,6.078647,0.0,0.0,0.0,23.772453,0.0,0.0
2022-04-07,0.0,0.0,10.313919,0.0,0.0,0.0,7.7783523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.574217,0.0,0.0,0.0,0.0,5.925992,0.0,0.0,9.32389,0.0,5.639386,0.0,8.309654,0.0,0.0
2022-04-08,29.23935,15.8147335,27.94703,0.0,0.0,3.8576427,30.199995,0.0,0.0,27.088524,4.314642,7.926109,26.09165,16.193466,0.0,21.61581,15.751556,26.32502,6.5511093,10.348254,21.530695,6.074003,17.487062,17.874956,11.012938,18.599092,12.470737,29.387629,0.0,6.6507316
2022-04-09,13.559366,23.915665,22.575714,9.936682,9.761779,19.33788,19.268272,17.016563,0.0,31.84342,16.734348,13.944686,34.64067,26.52845,5.8542995,22.433495,21.734467,24.08446,26.347942,18.43693,35.496235,20.424204,21.254618,18.60966,22.629543,20.98858,28.105724,30.707243,2.8275104,29.929256
2022-04-10,17.648672,14.425671,27.619326,5.9302607,5.225191,7.635769,19.31612,12.749746,0.0,12.233188,8.237482,8.023081,14.171903,6.7092953,5.559255,26.819881,7.3455844,17.058899,25.232445,3.7229774,6.263825,9.476916,21.02138,24.954626,7.7459946,19.279419,16.386936,19.999123,1.3961048,18.506596
2022-04-11,30.634422,20.279167,30.343481,5.2068663,0.0,10.0231905,28.629534,13.892214,0.0,13.745108,10.128218,11.244882,20.987085,11.692095,0.0,30.53274,15.082648,20.032104,38.86788,14.605708,18.923399,13.763985,23.216091,39.814556,14.265387,27.212404,34.42945,19.322134,0.0,39.26008
2022-04-12,24.939878,15.849498,36.17695,9.801914,8.887348,12.636827,26.217001,9.042589,0.0,21.591072,6.6263576,14.352595,24.011183,17.088444,4.433737,38.920757,13.302295,18.543053,11.595859,16.640198,29.72642,14.853305,14.948695,22.690231,17.98713,14.683203,14.3495655,24.744415,0.0,12.269189
2022-04-13,19.728146,13.541167,34.139565,17.689695,20.76668,18.71869,17.641632,8.659933,6.0187225,16.450401,13.177601,20.93788,14.393682,12.499395,10.881082,35.91588,11.137386,16.36441,18.01005,10.635658,35.003536,15.151959,20.22124,21.597929,17.870369,22.349466,18.469917,16.786648,8.296738,22.696978
2022-04-14,5.6286607,11.675859,21.000624,16.395533,19.028978,13.69321,5.5594997,0.0,0.0,15.158289,2.9475422,19.931898,5.537458,17.116774,0.0,15.8271,4.3368735,0.0,0.0,12.429452,28.563778,16.49555,0.0,0.0,17.031807,0.0,0.0,9.595256,8.053205,0.0
2022-04-15,0.0,4.8469768,0.0,12.596933,9.742579,13.483665,5.457934,0.0,0.0,13.923066,0.0,14.07394,13.908893,11.336956,0.0,0.0,4.7404175,5.3536534,0.0,10.819417,13.912687,0.0,3.455617,0.0,14.082535,0.0,0.0,11.066489,0.0,0.0
2022-04-16,0.0,3.0783663,0.0,6.678788,8.1807785,4.7642374,9.83292,2.5880816,4.177543,1.9014424,2.8360565,9.20132,6.009269,4.9966235,6.101055,0.0,2.0553706,8.362624,0.9300581,0.0,5.4439483,2.106879,3.430557,0.0,4.1211505,4.2009106,0.9057313,11.144846,6.0010333,2.4774237
2022-04-17,19.705362,11.781999,23.249037,10.974108,9.704747,11.542971,25.04579,10.967266,8.588026,5.718566,9.020332,11.091056,13.844746,6.009109,6.666294,22.90847,9.441892,19.943089,27.529057,8.028153,5.3298182,9.9927,14.173207,18.018173,9.983791,14.917734,16.263689,24.02793,7.0672154,20.560507
2022-04-18,12.262545,5.095468,26.802938,3.2217822,5.035003,3.6340418,15.3929615,0.0,0.0,14.892541,0.0,12.781987,15.705391,6.386953,0.0,24.613953,6.481135,14.412733,0.0,1.26508,11.773703,0.0,3.6592228,5.0109997,4.40656,4.2363105,0.0,18.24868,0.0,0.0
2022-04-19,6.3557615,2.7322743,13.550807,0.0,0.0,0.0,5.6150365,0.0,0.0,0.0,0.0,9.824844,6.4675527,10.258372,0.0,22.695274,4.425745,0.0,0.0,1.9355557,7.6854095,3.2824545,0.0,7.041564,2.833422,0.0,0.0,0.0,0.0,0.0
2022-04-20,4.568128,0.0,11.052241,0.0,0.0,0.0,5.178965,0.0,0.0,4.16235,0.0,0.0,0.0,0.0,0.0,12.8396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0046973,0.0,0.0
2022-04-21,8.493158,0.0,8.164649,0.0,0.0,0.0,6.691156,0.0,0.0,10.88817,0.0,0.0,9.263072,4.4494247,0.0,12.919766,0.0,2.7156584,0.0,0.0,9.977572,0.0,0.0,5.833595,0.0,0.0,0.0,8.560761,0.0,0.0
2022-04-22,11.146989,7.7812405,18.582949,0.0,0.0,2.6028273,18.710962,2.8734064,0.0,16.436523,2.7100143,4.128805,14.054737,7.6108375,0.0,19.737118,3.81553,15.885177,6.0694346,4.130319,15.581183,5.126332,7.40648,6.639915,4.3115807,9.842013,4.381682,17.360435,0.0,5.9784184
2022-04-23,7.814955,10.305527,13.030312,5.6187634,4.954893,8.3033905,7.9472623,4.1907883,0.0,20.05422,6.5225277,12.101696,15.979493,12.992316,0.0,14.006325,9.112933,6.070634,2.0568056,11.428205,18.28052,11.575436,6.099759,9.328714,12.006898,5.2941318,6.1594477,17.4727,0.0,5.09322
2022-04-24,2.8602693,1.9698772,6.24668,0.0,0.0,0.0,4.9014,0.0,0.0,4.9616685,0.0,3.895855,6.3763566,0.0,0.0,7.6546082,1.4993603,4.7739964,0.0,0.0,4.9393306,0.0,4.6790047,3.191631,0.0,4.228438,4.1737804,9.687594,0.0,4.476561
2022-04-25,0.0,0.0,7.3133664,0.0,0.0,0.0,3.0534523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9803233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.785391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-27,5.3399634,0.0,8.389942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.006217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-28,8.093312,0.0,9.539542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.637608,0.0,0.0,0.0,0.0,0.0,0.0,1.1377048,5.5511246,0.0,2.0776129,0.0,0.0,0.0,0.0
2022-04-29,0.0,0.0,2.8457434,0.0,0.0,0.0,0.0,0.0,0.0,4.470247,0.0,0.0,0.0,3.7689025,0.0,9.408889,0.0,0.0,0.0,2.4729357,8.069651,0.0,0.0,0.0,2.2662401,0.0,0.0,3.0560663,0.0,0.0
2022-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7730722,0.0,10.122647,0.0,7.2045174,0.0,0.0,0.0,0.0,0.0,0.0,6.311688,0.0,0.0,0.0,6.5142775,0.0,0.0,0.0,0.0,0.0
2022-05-01,4.6050987,7.4506884,12.811848,7.570797,10.4174595,4.6338844,12.805498,0.0,0.0,10.5184555,0.0,16.798155,9.568877,15.851598,4.4856176,7.3655825,9.286355,8.342084,0.0,14.252246,12.378919,0.0,3.091765,0.0,15.297326,3.0387814,0.0,15.685646,4.9267573,0.0
2022-05-02,0.0,0.0,0.0,0.0,5.2865047,0.0,0.0,0.0,0.0,9.679969,0.0,14.922435,0.0,10.784499,0.0,0.0,5.7737145,0.0,0.0,7.287958,13.512424,0.0,0.0,0.0,8.633726,0.0,0.0,0.0,0.0,0.0
2022-05-03,4.7795343,6.9523563,7.897105,8.360546,12.123427,6.6159873,6.7767086,0.0,0.0,9.544843,0.0,17.040842,4.5788064,13.671263,0.0,0.0,4.4644656,4.125966,0.0,11.527384,14.5338335,6.893034,0.0,1.4512365,11.74582,0.0,0.0,5.9690127,2.3691113,0.0
2022-05-04,15.2856045,15.058519,21.292397,17.407711,17.418726,13.525614,20.459435,12.318248,0.0,18.831615,6.5941567,19.622877,12.343819,18.49594,5.117252,15.17826,13.912654,14.519305,0.0,20.243462,16.408924,15.319476,8.815629,9.96276,21.24215,10.18196,11.406361,23.772236,5.6573052,7.102937
2022-05-05,0.0,0.0,0.0,3.791481,5.0627265,0.0,0.0,0.0,0.0,3.8969333,0.0,8.203255,0.0,8.304326,0.0,0.0,0.0,0.0,0.0,0.0,10.495198,6.753741,0.0,0.0,7.1685743,0.0,0.0,0.0,0.0,0.0
2022-05-06,2.995598,2.5761068,5.944132,5.8694324,9.021287,5.3750963,2.5026417,3.4040685,0.0,0.0,2.8971791,6.318933,2.4041004,3.7647088,1.950978,10.048232,0.0,2.917075,3.0803015,3.5688806,3.3582826,3.5469913,1.8789552,2.5705013,6.0497437,2.805701,3.4019003,0.0,1.9493796,3.4382064
2022-05-07,6.0602064,4.105744,13.688391,3.8048115,0.0,4.00056,3.8977149,6.317347,0.0,3.5033967,2.908463,4.3934813,3.6302223,5.0658255,0.0,0.0,3.9182274,3.557033,3.33728,3.6285422,5.1593976,3.0253038,4.580452,3.9150846,4.042593,4.0732946,7.0038567,4.371767,0.0,6.9726295
2022-05-08,8.4905815,9.9096575,10.471945,11.430903,13.221543,9.398227,12.172934,7.8691463,3.5762901,9.15094,7.328683,14.13015,9.604241,14.345643,3.402754,17.16415,8.939652,9.626734,7.470442,10.070064,10.152451,7.6336126,11.589808,13.204413,12.886402,14.376245,8.241111,12.14895,3.0695136,6.711712
2022-05-09,11.453739,12.427046,14.095554,19.76251,19.263521,16.99478,11.909178,17.337713,7.8833637,7.1426034,16.612091,15.938891,9.33841,10.722345,12.691967,11.60245,8.185755,11.293654,19.231094,10.070639,5.8765163,13.973718,13.996222,14.701104,11.468498,16.444359,18.626835,11.636418,11.979638,18.98
2022-05-10,17.520449,30.843138,29.67779,32.031403,27.5739,30.553362,18.071959,27.542011,7.096512,21.469131,23.061892,33.405144,22.68545,29.934856,14.886364,35.67043,30.383474,18.357706,24.116367,30.339626,21.22097,31.415075,21.806564,16.985306,29.608412,18.958876,27.677776,22.298582,15.613693,25.073837
2022-05-11,0.0,0.0,0.0,15.837534,19.850807,15.77046,0.0,0.0,10.159207,5.115243,8.730488,11.873845,0.0,8.5808525,10.716457,0.0,0.0,0.0,0.0,5.7254586,5.7468066,0.0,0.0,0.0,7.5229683,0.0,0.0,0.0,19.919807,0.0
2022-05-12,0.0,7.8457584,0.0,11.9402075,11.93963,13.544757,0.0,6.3870454,3.7865136,16.193323,10.062782,17.130278,4.214721,30.924343,8.732011,0.0,4.2127,5.9739556,13.012516,10.65881,27.965662,8.560647,12.357699,0.0,18.225803,6.202468,15.414714,0.0,8.494158,16.907267
2022-05-13,0.0,11.769058,0.0,14.021146,6.58309,14.255364,0.0,8.479402,4.518414,22.922668,10.170954,15.954285,6.6322055,20.66916,7.6045017,0.0,10.55093,5.9106817,4.973213,13.945362,27.900002,9.776535,0.0,0.0,14.884453,0.0,0.0,5.4458313,3.2685251,4.5279617
2022-05-14,0.0,17.379663,21.016354,24.939594,25.563555,19.12594,0.85244286,18.287052,3.2315323,9.85956,16.09084,22.715328,13.784137,26.424084,15.622407,43.537155,18.073212,8.921356,2.7970145,19.33308,8.546562,17.795551,6.698533,0.97502476,25.652287,6.4096694,11.552017,8.824126,7.9888916,8.975317
2022-05-15,1.6671144,31.617533,19.830038,32.503693,21.904222,35.148464,12.644974,35.955505,4.4624,24.042719,33.673897,35.620598,10.698048,34.862774,16.900751,44.342117,18.985598,13.71725,32.740204,28.450851,35.0364,33.13102,13.888753,3.0317214,32.85537,12.446456,33.292603,5.656082,11.905504,26.925951
